Model,dataset,Metric,Partition,CV,Data,Intercept,Mtry,Ncomp,C,Median_Degree,Median_Scale,Median_Sigma,Mean_Spearman_R,Min_Spearman_R,Max_Spearman_R
PLS,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,14,NA,NA,NA,NA,0.7352793886893216,0.546318421783829,0.8489580439010839
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,39,NA,NA,NA,NA,0.7352557627916448,0.5470964156710199,0.8560155598777439
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,37,NA,NA,NA,NA,0.7351560116644008,0.5527646568491249,0.863295359822173
SVML,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,14.175,NA,NA,NA,0.734967912156152,0.5721033620450126,0.8580161155876634
PLS,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,17,NA,NA,NA,NA,0.7347645103743369,0.5156432342317312,0.8713096876318446
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,13.552,NA,NA,NA,0.7347153413609954,0.5623228674631844,0.8585718255070854
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.348,NA,NA,NA,0.7346494895232244,0.5635454292859128,0.8580716865796056
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,43,NA,NA,NA,NA,0.7346214233387767,0.5459849958321757,0.8681300361211449
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.943,NA,NA,NA,0.7345839167795483,0.5619894415115311,0.8556265629341486
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,14.175,NA,NA,NA,0.7345655777539004,0.5599333148096695,0.857126979716588
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,44,NA,NA,NA,NA,0.7345563966851824,0.5461517088080022,0.8667407613225898
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,14.812000000000001,NA,NA,NA,0.734503338281535,0.5626562934148376,0.8573492636843569
SVML,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,0.847,NA,NA,NA,0.7344936015222134,0.5647124201166992,0.8466240622395111
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,31,NA,NA,NA,NA,0.7344366398388478,0.5365934981939429,0.8625729369269243
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,13,NA,NA,NA,NA,0.7344288571513248,0.5420950263962212,0.8488469019171994
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,15.463000000000001,NA,NA,NA,0.7343746909063359,0.5637677132536817,0.8586829674909698
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,11.767,NA,NA,NA,0.7342946650029171,0.5597110308419007,0.857627118644068
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,16.128,NA,NA,NA,0.7342160355236251,0.5602111697693805,0.8582939705473744
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,48,NA,NA,NA,NA,0.7341171060676766,0.5487635454292861,0.8717421505973884
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,14,NA,NA,NA,NA,0.7340615462974804,0.5388719088635734,0.8569046957488193
SVML,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,6.3,NA,NA,NA,0.7339862457080636,0.5577660461239234,0.8711707582218643
SVML,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,13.552,NA,NA,NA,0.7339490170383942,0.5709363712142264,0.8601833842734095
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,16.807,NA,NA,NA,0.7338603788358694,0.5620450125034734,0.8582383995554321
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,11.200000000000001,NA,NA,NA,0.7338545426000415,0.5598777438177273,0.8600166712975829
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,17.5,NA,NA,NA,0.7338509327631856,0.5621561544873577,0.857126979716588
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,10.647,NA,NA,NA,0.7337664614505962,0.5614893025840512,0.8599055293136985
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,47,NA,NA,NA,NA,0.7337125498640024,0.5485968324534594,0.8664073353709365
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,40,NA,NA,NA,NA,0.7336203043220008,0.5561544873575994,0.8553487079744375
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,18.928,NA,NA,NA,0.7335544660608653,0.5653792720200057,0.858738538482912
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,19.663,NA,NA,NA,0.733481669115285,0.564656849124757,0.8577382606279523
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,45,NA,NA,NA,NA,0.7334594226020957,0.5437621561544874,0.8696304529035845
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,18.207,NA,NA,NA,0.7334477673784252,0.5606557377049182,0.8557932759099752
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,46,NA,NA,NA,NA,0.7333635609463459,0.5501528202278412,0.8675187552097806
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.733354690012479,0.5648791330925258,0.8560711308696862
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.7333166241030324,0.5627118644067798,0.8563489858293972
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,22.743000000000002,NA,NA,NA,0.733090728333465,0.558988607946652,0.857126979716588
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,23.548000000000002,NA,NA,NA,0.733081004425129,0.5523200889135872,0.8555154209502642
SVML,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.943,NA,NA,NA,0.733075161981864,0.5707140872464574,0.8589608224506808
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,10.108,NA,NA,NA,0.7330473691167289,0.5628230063906642,0.8577938316198946
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.7330076504995949,0.5620450125034734,0.856293414837455
PCR,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,38,NA,NA,NA,NA,0.7329970822599529,0.5437621561544874,0.8665740483467631
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.7329820892716044,0.5464851347596555,0.8553487079744375
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,25.2,NA,NA,NA,0.7329743076033324,0.5487635454292861,0.8542928591275356
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,26.047,NA,NA,NA,0.7329723632864424,0.5465962767435399,0.8527209325764934
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.7328790041280665,0.5494303973325925,0.8544595721033622
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,24.367,NA,NA,NA,0.7328337128045466,0.5521533759377606,0.8565156988052239
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.7327017322468578,0.5435954431786608,0.8553487079744375
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,139.167,1,0.1,NA,0.732691167435039,0.5105862739649903,0.8580161155876634
PLS,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,14,NA,NA,NA,NA,0.7326697503062815,0.5586551819949988,0.8682967490969715
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7326622768387323,0.5462072797999445,0.8553487079744375
PCR,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,37,NA,NA,NA,NA,0.7326089153298048,0.5448735759933315,0.8655181994998612
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,19,NA,NA,NA,NA,0.7325738929276784,0.5578771881078078,0.836343428730203
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,9.583,NA,NA,NA,0.7325697346073629,0.5634342873020285,0.857627118644068
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,22,NA,NA,NA,NA,0.732536667431283,0.5512086690747431,0.8498471797721591
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,9.072000000000001,NA,NA,NA,0.732483042601487,0.5748263406501807,0.8580716865796056
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.7324613876835532,0.5487635454292861,0.8577779630997727
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.7324555518222384,0.5458738538482912,0.8553487079744375
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,38.332,NA,NA,NA,0.7324291594574713,0.5452070019449848,0.8623348477471233
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.7324266552615736,0.5471519866629619,0.8585559677956619
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,131.383,2,0.001,NA,0.732386910282367,0.5941650458460684,0.8560711308696862
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,139.167,2,0.001,NA,0.7323641259093226,0.5866629619338706,0.854681856071131
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,39.375,NA,NA,NA,0.7323552482547463,0.5475965545984997,0.86277942185906
SVML,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,6.727,NA,NA,NA,0.732346898774466,0.5626007224228954,0.8684199559042562
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,8.575000000000001,NA,NA,NA,0.7323332772109374,0.5778271742150598,0.8597388163378719
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,137.20000000000002,1,0.1,NA,0.7323077277373456,0.5131425395943319,0.8606279522089472
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,133.308,2,0.001,NA,0.7322952176747097,0.5947207557654905,0.8548485690469576
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,129.472,2,0.001,NA,0.7322916055100435,0.5904417893859406,0.8564601278132816
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,41,NA,NA,NA,NA,0.7322493551307327,0.5397610447346486,0.8606279522089472
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,137.20000000000002,2,0.001,NA,0.7322368684227005,0.5878855237565992,0.8539594331758823
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,37.303,NA,NA,NA,0.7322310485430675,0.5424284523478745,0.8625015630390996
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,49,NA,NA,NA,NA,0.7322010198211553,0.5583217560433456,0.8647402056126704
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,127.575,2,0.001,NA,0.7321765728464359,0.5907196443456516,0.857126979716588
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,34.300000000000004,NA,NA,NA,0.7321635263406518,0.5423173103639901,0.8595562595475194
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.7321415768217914,0.5444290080577939,0.858667111323646
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,8.092,NA,NA,NA,0.7321398885453934,0.575437621561545,0.8602389552653515
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,135.247,2,0.001,NA,0.7321146120165313,0.5906085023617673,0.8541817171436512
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,35.287,NA,NA,NA,0.7321060118849326,0.5417060294526258,0.859278400727559
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,36.288000000000004,NA,NA,NA,0.732092397053668,0.5425951653237011,0.859278400727559
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,7.623,NA,NA,NA,0.7320251335862026,0.5728257849402613,0.8617393720477913
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,135.247,1,0.1,NA,0.73202070322426,0.513976104473465,0.8601833842734095
PCR,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,39,NA,NA,NA,NA,0.7320184691667492,0.5440400111141985,0.8566824117810504
SVML,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.348,NA,NA,NA,0.7319956928499811,0.568157821617116,0.8595165323701028
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,32,NA,NA,NA,NA,0.7319817890810497,0.5382606279522091,0.8591275354265074
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,40.432,NA,NA,NA,0.7318992875787388,0.5502083912197834,0.8639742147848898
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,18,NA,NA,NA,NA,0.7317945243421342,0.5539872186718534,0.8794509510566845
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,133.308,1,0.1,NA,0.7316939458688477,0.5144206724090026,0.8597943873298141
PLS,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,14,NA,NA,NA,NA,0.7316608850042876,0.5420950263962212,0.8543880854962558
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,41.503,NA,NA,NA,0.7315936445135162,0.5489858293970549,0.8654190806486839
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,131.383,1,0.1,NA,0.7315275114235271,0.5116421228118924,0.8595721033620451
SVML,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,0.7000000000000001,NA,NA,NA,0.7314149622879849,0.5707696582383996,0.8461912503074237
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,121.968,2,0.001,NA,0.7313099416057608,0.5916643512086692,0.8555154209502642
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,42.588,NA,NA,NA,0.7312749441837288,0.5425951653237011,0.8670862335684463
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,18,NA,NA,NA,NA,0.731265743666993,0.5385384829119201,0.8514587385384831
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,129.472,1,0.1,NA,0.7312479883535544,0.5147540983606559,0.8589608224506808
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,125.69200000000001,2,0.001,NA,0.7312249185980176,0.5919422061683802,0.857126979716588
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,7.168,NA,NA,NA,0.7311601708727332,0.5742150597388165,0.8612392331203113
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,123.82300000000001,2,0.001,NA,0.7311298927036288,0.5921089191442068,0.8560155598777439
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,20,NA,NA,NA,NA,0.7310756985757584,0.5580439010836344,0.8385106974159491
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,42,NA,NA,NA,NA,0.7309692827164344,0.5344262295081968,0.8601278132814671
PLS,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,13,NA,NA,NA,NA,0.7309048069629199,0.5339260905807169,0.8555709919422063
SVML,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,11.767,NA,NA,NA,0.7308531526148714,0.5631564323423174,0.8624062239510977
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,43.687,NA,NA,NA,0.7308223169681636,0.5360933592664631,0.8668361606304821
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,120.12700000000001,2,0.001,NA,0.7308159140822593,0.5922756321200334,0.8555154209502642
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,118.3,2,0.001,NA,0.7307856276870576,0.591886635176438,0.8547374270630732
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,18.207,NA,NA,NA,0.7307567342533271,0.513976104473465,0.8372441963046987
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.7307270037456461,0.5113642678521813,0.8451076009095781
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,127.575,1,0.1,NA,0.7307067244060239,0.5132536815782163,0.8586829674909698
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,44.800000000000004,NA,NA,NA,0.7305891970121201,0.5360933592664631,0.8663915865185454
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,17.5,NA,NA,NA,0.7305739044970039,0.5163100861350376,0.8361767157543764
SVML,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,7.168,NA,NA,NA,0.7305730659253196,0.5553209224784663,0.8610011254113135
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.7305633467922139,0.509697138093915,0.8473026855872653
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,18.928,NA,NA,NA,0.7305494543954973,0.5120866907474299,0.8387885523756601
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.7305011061887908,0.5120866907474299,0.8399672127403107
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,15.463000000000001,NA,NA,NA,0.7304930486226849,0.518310641844957,0.8380105584884692
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,21,NA,NA,NA,NA,0.730483867766378,0.5515976660183385,0.8416226729647126
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,19.663,NA,NA,NA,0.7304485919951298,0.5123089747151988,0.8381611304105681
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,6.727,NA,NA,NA,0.7304444143849514,0.5736593498193944,0.8550708530147265
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,14.812000000000001,NA,NA,NA,0.7304063569410503,0.5126424006668521,0.8369547096415673
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,125.69200000000001,1,0.1,NA,0.7303630168442182,0.5150319533203669,0.8599055293136985
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,16.807,NA,NA,NA,0.730356064903823,0.5186440677966102,0.8377327035287582
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,50,NA,NA,NA,NA,0.7303196603027627,0.5574881911642123,0.8664073353709365
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,13.552,NA,NA,NA,0.7303068862242744,0.5135315365379273,0.837954987496527
PCR,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,40,NA,NA,NA,NA,0.7303054933208304,0.5433175882189498,0.8539594331758823
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,6.3,NA,NA,NA,0.73028826026047855,0.5768268963601001,0.8572936926924147
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,16.128,NA,NA,NA,0.7302860457087573,0.5189774937482635,0.8366768546818562
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,14.175,NA,NA,NA,0.7302604837087063,0.513976104473465,0.8356765768268964
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,25.2,NA,NA,NA,0.7302413144418669,0.4994720755765491,0.846413537363392
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,22.743000000000002,NA,NA,NA,0.7301793500798185,0.5063073075854405,0.8467469679473445
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,23.548000000000002,NA,NA,NA,0.7301687917998003,0.5070297304806891,0.8454688173755267
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,45.927,NA,NA,NA,0.7301593538144507,0.5352042233953876,0.8658358688786246
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,47.068,NA,NA,NA,0.7301143407859746,0.532036676854682,0.8670584476864502
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,123.82300000000001,1,0.1,NA,0.730094052139177,0.5158099472075577,0.8595165323701028
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,19,NA,NA,NA,NA,0.7300681901340085,0.5481522645179218,0.8432898027229787
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,20,NA,NA,NA,NA,0.7300370718454104,0.5502083912197834,0.851958877465963
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,24.367,NA,NA,NA,0.7300156947785665,0.5023061961656017,0.846413537363392
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,26.047,NA,NA,NA,0.7300006908963964,0.4990830786329537,0.846413537363392
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,33,NA,NA,NA,NA,0.7299148193806664,0.5408168935815505,0.8655181994998612
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.943,NA,NA,NA,0.729898715991417,0.5150319533203669,0.8374548485690472
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,48.223,NA,NA,NA,0.7298637145546063,0.535037510419561,0.8653912947666879
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,34,NA,NA,NA,NA,0.7298598027360276,0.5487635454292861,0.8659627674353988
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,51,NA,NA,NA,NA,0.7297861764755821,0.5464851347596555,0.8736871353153656
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,121.968,1,0.1,NA,0.7297395096815426,0.5160322311753266,0.861405946096138
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,49.392,NA,NA,NA,0.7297292316809568,0.5345373714920811,0.8665305159285255
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.7296669863640609,0.49991664351208676,0.8458022479594792
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.348,NA,NA,NA,0.7296578154981479,0.5138649624895805,0.8376215615448738
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.7295108317415964,0.5029174770769659,0.8473026855872653
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.7294805458598086,0.5011392053348153,0.8455799609035107
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,50.575,NA,NA,NA,0.7294677697817011,0.5347040844679078,0.8654746524126761
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,44,NA,NA,NA,NA,0.7294521883209596,0.5332036676854682,0.8603500972492362
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,24,NA,NA,NA,NA,0.7294110691956118,0.5333148096693527,0.8537927202000558
SVML,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,11.200000000000001,NA,NA,NA,0.7294027469612506,0.5595998888580163,0.8573492636843569
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,21,NA,NA,NA,NA,0.7293974484427044,0.5530425118088359,0.8516810225062518
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,120.12700000000001,1,0.1,NA,0.7293933015254759,0.5155876632397889,0.8615726590719646
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,11.767,NA,NA,NA,0.729384683883603,0.5121422617393722,0.8361211447624342
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7293185559936634,0.5021950541817172,0.8473582573512575
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,51.772,NA,NA,NA,0.7292527100506101,0.535037510419561,0.8654746524126761
